class,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20
2,0.581732213,0.546732724,0.488948584,0.460779727,0.451221347,0.404226422,0.335791588,0.295418501,0.260952085,0.411152184,0.341238141,0.300522685,0.266188323,0.438286453,0.407976717,0.450172246,0.479478687,0.475704908,0.469038963,0.495762467,0.513396144
2,0.627050161,0.586315155,0.531168342,0.507439375,0.501252413,0.446180165,0.379790455,0.338908911,0.303624988,0.455569804,0.38825956,0.346348822,0.311063647,0.485035002,0.462257147,0.502821207,0.530104876,0.525206506,0.519011915,0.544508517,0.560754895
2,0.667591333,0.627498746,0.572756112,0.550442994,0.546944141,0.487801552,0.421245486,0.379861772,0.34457466,0.497536093,0.432030588,0.391177893,0.357218772,0.526419282,0.500673115,0.540063083,0.56733942,0.565438747,0.559981287,0.58422482,0.600376964
2,0.725641966,0.692590594,0.642157495,0.625399292,0.625833333,0.559096217,0.490639389,0.452465415,0.419327289,0.568911254,0.501687527,0.464116603,0.433690339,0.598255992,0.582552195,0.621921837,0.648359478,0.636626005,0.637730122,0.662371039,0.679149389
2,0.778874278,0.743403137,0.695405841,0.684450388,0.6882025,0.616598487,0.550198019,0.512434006,0.479797393,0.628145099,0.56572789,0.529447198,0.499425471,0.657982647,0.64670974,0.683023453,0.706862032,0.696285367,0.70215559,0.723816752,0.737000585
2,0.818496346,0.781520247,0.7367208,0.730252802,0.732562065,0.657690108,0.594979346,0.557766199,0.523389757,0.669010937,0.610920668,0.575805783,0.545648813,0.697639287,0.687929571,0.724933326,0.748632431,0.735198617,0.739844143,0.763566256,0.777085543
2,0.851283431,0.815055072,0.772857428,0.768927395,0.77323854,0.695198119,0.635567784,0.600191295,0.568575859,0.7071504,0.652982712,0.620883346,0.592654228,0.735823631,0.726622641,0.75995189,0.780402482,0.773474991,0.776123464,0.796851039,0.808525503
2,0.873675942,0.839973509,0.799955189,0.793253541,0.79829675,0.72315228,0.665787578,0.630253434,0.598059177,0.73371321,0.680658817,0.649282873,0.622610211,0.760675251,0.754403055,0.790041208,0.813329995,0.796693981,0.801820815,0.822826505,0.836153507
2,0.902675331,0.87584269,0.838987648,0.831248581,0.834232748,0.76074028,0.701595306,0.66609776,0.633677781,0.765685558,0.703745961,0.668744624,0.639319062,0.789625168,0.782524586,0.817984462,0.841768265,0.823587537,0.834393978,0.857099712,0.870863736
2,0.933970332,0.915394604,0.884575307,0.881623685,0.885607541,0.808236837,0.747212708,0.711115003,0.678754568,0.813186944,0.752422869,0.717294693,0.688051283,0.836221755,0.835376143,0.87458849,0.900951147,0.867658496,0.873761892,0.899933875,0.919082761
2,0.950899243,0.92649579,0.892769575,0.889090121,0.895457089,0.819503546,0.763907731,0.729631484,0.698883891,0.825493276,0.7735762,0.741510928,0.713904738,0.848790407,0.852057815,0.888190985,0.912282765,0.880505204,0.889354169,0.912905335,0.929319203
2,0.903940856,0.859810114,0.8152017,0.809976459,0.820102155,0.756117821,0.703778446,0.668483496,0.636731982,0.766162992,0.719429851,0.686914206,0.656687021,0.786891639,0.782180905,0.814363718,0.83461386,0.81606406,0.814909101,0.837330937,0.85235399
2,0.848321676,0.796148062,0.747747481,0.733608425,0.740305662,0.69513166,0.64466089,0.614219785,0.586628318,0.703473806,0.659172595,0.630445004,0.603173614,0.721928596,0.714773297,0.742059648,0.759768307,0.748764277,0.747042775,0.766304731,0.779965639
2,0.793674469,0.743131638,0.695719242,0.679655373,0.684728861,0.640914023,0.589919686,0.55789566,0.529401243,0.649627566,0.603841543,0.572738469,0.544401169,0.668931007,0.663700402,0.690844238,0.709713757,0.696025968,0.694052279,0.713565588,0.729258716
2,0.75157547,0.708248556,0.665224373,0.655784607,0.660879672,0.608261347,0.560513735,0.529474914,0.503165007,0.619406462,0.57035327,0.539906144,0.513823569,0.642865658,0.632106304,0.659721971,0.678643703,0.673670173,0.669904828,0.686868668,0.699019313
2,0.716057062,0.682003617,0.643624187,0.63434571,0.638947845,0.586255789,0.539939761,0.510979891,0.486482084,0.597425282,0.54889971,0.520902932,0.497583807,0.620777965,0.608320653,0.632184505,0.648945332,0.650503755,0.647226512,0.66318208,0.674622595
2,0.69443202,0.659937799,0.623639643,0.617697239,0.622822106,0.57234025,0.526287198,0.498448104,0.474985301,0.584585965,0.539904952,0.513754606,0.490764797,0.607909501,0.595196664,0.617352426,0.632603884,0.637367249,0.631795585,0.645240486,0.654932857
2,0.67227447,0.636893392,0.600483477,0.593610525,0.600932837,0.554534197,0.511059225,0.484934956,0.463323116,0.566788673,0.524925888,0.499941707,0.478957295,0.589092672,0.579655111,0.599550188,0.613714695,0.616603315,0.610231996,0.621696591,0.630871475
2,0.640569448,0.604378045,0.567370355,0.557779312,0.566116452,0.525509953,0.486632526,0.462033987,0.441165149,0.538619876,0.499352992,0.475871921,0.456846118,0.561013579,0.549034953,0.566390514,0.579950213,0.588462532,0.579801857,0.591818452,0.602979064
2,0.621011376,0.587327003,0.54998672,0.540266514,0.545341611,0.509984612,0.472017527,0.448598623,0.428870618,0.522878826,0.485263765,0.462537557,0.443257749,0.544661105,0.530401587,0.548473001,0.562419772,0.571533501,0.5632177,0.574580967,0.584501028
2,0.594536245,0.556469738,0.521611333,0.512410223,0.517441452,0.484982967,0.447055548,0.422868341,0.402603686,0.497042358,0.46028471,0.437439203,0.417931706,0.518320501,0.501685262,0.520086825,0.534957409,0.545063257,0.534966052,0.545226932,0.555199087
2,0.562695444,0.521552622,0.487111807,0.476965606,0.480647594,0.452200979,0.414429188,0.39015162,0.368859947,0.462782145,0.427281439,0.404149592,0.382960916,0.482017994,0.46587956,0.48334983,0.497672349,0.50719738,0.500937939,0.510511398,0.519501626
2,0.533034205,0.495649695,0.461145729,0.450525582,0.457169175,0.428879291,0.391537398,0.36774382,0.347597092,0.441668034,0.404566646,0.381930947,0.362996757,0.46284467,0.446144789,0.462793231,0.477129489,0.489033371,0.47930631,0.487482727,0.496532738
2,0.521685064,0.486970186,0.452897221,0.444567293,0.451171964,0.423635095,0.386556864,0.364287227,0.34596324,0.436171532,0.398997009,0.377069473,0.358923018,0.456875652,0.436676621,0.45161885,0.465084285,0.482600003,0.470296681,0.477580786,0.486165941
2,0.520610511,0.487780154,0.453821361,0.44167316,0.446497291,0.426913738,0.391028464,0.369614691,0.351686388,0.439065427,0.402632266,0.381205857,0.364411563,0.459269226,0.438896269,0.449956834,0.461406976,0.48426491,0.471390069,0.475826204,0.482035756
2,0.526470721,0.494443744,0.461669922,0.447642744,0.453190386,0.437939852,0.403428257,0.382438004,0.36427483,0.449127644,0.413625628,0.391397566,0.373670906,0.468488276,0.44572252,0.456853718,0.469443083,0.492996961,0.477730513,0.481315434,0.488589168
2,0.532260954,0.500026047,0.468805432,0.452539504,0.458673835,0.448328763,0.414520741,0.394280434,0.376423359,0.458817542,0.423369467,0.401674747,0.384953022,0.47682482,0.452807069,0.462763697,0.475223005,0.499607831,0.481197506,0.484842926,0.493363559
2,0.535655916,0.504073501,0.473796546,0.458521187,0.465195537,0.457085758,0.424316406,0.405178368,0.388163924,0.466850221,0.431637287,0.409973472,0.392993003,0.483466238,0.457963735,0.468479514,0.480917215,0.504666507,0.486376554,0.487872332,0.493889779
2,0.539150119,0.508325279,0.478214413,0.463007003,0.468460381,0.465142131,0.432928294,0.414051831,0.397462666,0.473679334,0.438000768,0.415893823,0.399030149,0.488784879,0.46228534,0.473237276,0.486632079,0.508744538,0.489288151,0.491728932,0.499281168
2,0.520379841,0.489924461,0.460750371,0.445605725,0.452415407,0.447271347,0.416699231,0.398391604,0.383067578,0.456816554,0.424601763,0.403881133,0.387718529,0.472507954,0.446828097,0.456189215,0.467957586,0.491890252,0.472919494,0.473547757,0.479338765
2,0.492519557,0.460437804,0.432355672,0.418020666,0.423756808,0.415473968,0.386552215,0.367905438,0.352172196,0.425389886,0.395430446,0.374628782,0.357491165,0.441444904,0.415750116,0.423619717,0.43495214,0.461343467,0.439831138,0.441443264,0.449770451
2,0.459037662,0.421269,0.39022997,0.374067098,0.38008368,0.373995543,0.34204641,0.321439087,0.304168344,0.384402484,0.355902016,0.336050928,0.319888026,0.399571747,0.371178567,0.378112763,0.38954702,0.419187337,0.396614611,0.39699322,0.40461129
2,0.414716989,0.372072071,0.33910951,0.322668284,0.327789038,0.32495445,0.294481158,0.274263501,0.257225692,0.335033357,0.306019425,0.290415645,0.279276401,0.348867148,0.318557054,0.325177819,0.337321222,0.366178274,0.340733171,0.343356878,0.353719831
2,0.36669752,0.323186636,0.288747132,0.268258512,0.264440358,0.276492387,0.247343302,0.228599697,0.213922322,0.284977585,0.256285459,0.254526228,0.260893315,0.295556396,0.265589237,0.269814044,0.280701756,0.309543908,0.286229968,0.287294716,0.294586599
2,0.316841662,0.274703473,0.239083678,0.214454502,0.20622997,0.22972028,0.205546737,0.192652166,0.184039637,0.236083925,0.207664192,0.201376945,0.202052966,0.245149851,0.21477142,0.217024237,0.225953311,0.257655501,0.234358311,0.235806152,0.242826015
2,0.27271682,0.228796557,0.194441184,0.168141082,0.158181846,0.193345696,0.171217397,0.160154462,0.156560555,0.198928028,0.174740195,0.167930275,0.16992566,0.20512931,0.178778619,0.176114947,0.182589084,0.213104561,0.187894717,0.183106765,0.186744511
2,0.235472396,0.195254341,0.165297478,0.140943676,0.128694266,0.166577429,0.144667521,0.13075158,0.125165209,0.169632435,0.145232007,0.135487169,0.134683549,0.173324645,0.146781817,0.142946124,0.148734853,0.178987458,0.154145002,0.148066282,0.151240245
2,0.20562768,0.164778754,0.131016716,0.1073865,0.100862138,0.130883783,0.110883519,0.104573935,0.105900012,0.136081457,0.112283245,0.111434817,0.12055289,0.143005073,0.117368266,0.119558305,0.131244153,0.154656634,0.127947748,0.124581993,0.131773204
2,0.184045538,0.153217152,0.115236089,0.08881636,0.08856833,0.106247008,0.080480382,0.060758717,0.042862177,0.110385731,0.077970244,0.066147424,0.062271319,0.118582189,0.084428594,0.098571166,0.119248375,0.133228704,0.107413158,0.114175141,0.129826978
2,0.179505333,0.159527555,0.120609552,0.100713566,0.10332562,0.088778764,0.047136374,0.019160673,-0.004226111,0.099298604,0.062827103,0.03811229,0.01767084,0.117901839,0.088130333,0.107136458,0.125019476,0.143760487,0.123189576,0.134091675,0.148582041
2,0.216131106,0.195405811,0.157567501,0.137641177,0.140055835,0.120944202,0.076890185,0.052456994,0.031879708,0.131996661,0.08747033,0.061819233,0.041210927,0.153619662,0.124452367,0.14465417,0.162606806,0.181045249,0.160429373,0.173016831,0.187370449
2,0.266058892,0.242579907,0.20788078,0.189730421,0.195159584,0.165931761,0.121377133,0.097790763,0.077947251,0.178050756,0.133476973,0.108481467,0.089170426,0.201492399,0.174817622,0.19203794,0.207968473,0.230394274,0.212639347,0.221853882,0.232814759
2,0.314201742,0.288326681,0.255940139,0.239665121,0.243886709,0.21464178,0.170658931,0.148706019,0.130648226,0.227492392,0.1862306,0.162830159,0.145696759,0.250444055,0.22471422,0.24289687,0.258956015,0.278696209,0.263002753,0.272424817,0.283089548
2,0.315133035,0.285809457,0.246650934,0.227671281,0.231264487,0.203838587,0.160302848,0.133885831,0.111604884,0.215037212,0.171575725,0.145196021,0.123409763,0.23667559,0.210261345,0.229611576,0.247620434,0.265066117,0.245920047,0.255929649,0.268544108
2,0.295710504,0.264516741,0.225912824,0.205338389,0.206407756,0.177954614,0.133718982,0.106185466,0.082339391,0.188978761,0.142985985,0.114424609,0.090340376,0.210579932,0.182651207,0.205203921,0.225264505,0.239244238,0.218749851,0.230689093,0.244468182
2,0.281502128,0.251707911,0.2125469,0.189341709,0.190882042,0.162111968,0.117052682,0.090340659,0.067055732,0.170265451,0.123701937,0.094148524,0.069413081,0.189991996,0.164675876,0.188026354,0.207693905,0.217048019,0.203323528,0.214788064,0.226660699
2,0.298983812,0.26846379,0.228102461,0.204530805,0.20350647,0.1780487,0.131204307,0.103011124,0.078072421,0.185669839,0.137815431,0.107649647,0.083592124,0.204838499,0.181034222,0.201807916,0.220625937,0.231076449,0.212018594,0.224322349,0.238808036
2,0.31013155,0.278642118,0.240143865,0.216736108,0.213897809,0.191463292,0.143931091,0.116925158,0.093736537,0.198050871,0.149873182,0.121100299,0.098525114,0.215902925,0.193722695,0.212446332,0.230087429,0.240617454,0.222585976,0.232750997,0.246188015
2,0.307146847,0.277857423,0.241897076,0.222358033,0.21841538,0.189378247,0.146433339,0.120810941,0.098866552,0.195961252,0.149674416,0.122333415,0.101921916,0.214048579,0.196114019,0.215689838,0.232999429,0.238942593,0.224516854,0.238406271,0.253288299
2,0.307146847,0.277857423,0.241897076,0.222358033,0.21841538,0.189378247,0.146433339,0.120810941,0.098866552,0.195961252,0.149674416,0.122333415,0.101921916,0.214048579,0.196114019,0.215689838,0.232999429,0.238942593,0.224516854,0.238406271,0.253288299
2,0.260468096,0.241371155,0.210237354,0.189565793,0.182956979,0.155690566,0.116899624,0.090816088,0.069652036,0.159108147,0.112043753,0.082862191,0.060624652,0.175091878,0.155230165,0.175546452,0.193019956,0.198262483,0.184473529,0.197361395,0.209423974
2,0.247444332,0.227836967,0.197364762,0.174952567,0.165829882,0.138916656,0.100632109,0.075745657,0.054604851,0.140162542,0.092811309,0.063004047,0.038499892,0.154438794,0.137054473,0.160779074,0.179601371,0.176645651,0.161855876,0.177857935,0.192349166
2,0.236984596,0.215927392,0.185418069,0.162634879,0.152986884,0.127109289,0.09010765,0.065110311,0.043878861,0.126628548,0.078517109,0.048144273,0.022936463,0.139565617,0.12175747,0.147463575,0.167644426,0.160750166,0.144767433,0.161116078,0.176755965
2,0.231150553,0.213930666,0.184756339,0.162453711,0.152245849,0.123581916,0.08760868,0.063120238,0.042048603,0.121416159,0.072031103,0.042074867,0.017109975,0.132602021,0.113921016,0.141281664,0.161994338,0.15201503,0.137331203,0.156174839,0.172596306
2,0.226284266,0.209396422,0.181706518,0.15591082,0.142328531,0.123566084,0.088148847,0.064474165,0.043572769,0.118986696,0.069940947,0.039257288,0.014768884,0.127665132,0.110220253,0.138126984,0.160117775,0.144567817,0.13160038,0.151867658,0.170454577
2,0.226311088,0.213678524,0.18646428,0.160170138,0.146539763,0.126637176,0.092714526,0.06971091,0.04898642,0.121447414,0.071930341,0.041772105,0.015263461,0.129294738,0.10923738,0.138752401,0.160202056,0.145598233,0.130164579,0.150766507,0.168516725
2,0.237413734,0.227111787,0.201927364,0.173751414,0.157795265,0.139187902,0.106668666,0.084639885,0.064484224,0.131894082,0.082172871,0.051527359,0.025524683,0.138423979,0.119063012,0.14888075,0.171082854,0.153767422,0.141365334,0.16326116,0.181806058
2,0.255352557,0.247980118,0.223531201,0.19410333,0.178379029,0.16176331,0.129479632,0.109281212,0.090830341,0.153278425,0.104497723,0.074930578,0.050200462,0.158437133,0.136875629,0.16630657,0.188804388,0.17203036,0.159706891,0.181923062,0.201103702
2,0.266046822,0.260109514,0.235986695,0.207350343,0.188784704,0.173292398,0.140269041,0.118760936,0.099539191,0.164838657,0.114607245,0.08501181,0.059940733,0.169701472,0.145347968,0.176949754,0.201049566,0.182989538,0.170842439,0.193456203,0.21237734
2,0.284100235,0.27980727,0.256764293,0.229069456,0.212343857,0.191388011,0.156970114,0.134788707,0.114660993,0.183522686,0.132552922,0.102706619,0.077426508,0.18873845,0.168239713,0.197503731,0.219384909,0.201860815,0.192165479,0.214137703,0.232528374
2,0.303894699,0.299711943,0.27766341,0.250736684,0.236163437,0.215093195,0.181475639,0.160304338,0.1407478,0.206571162,0.157066077,0.128245458,0.103707619,0.211112306,0.19385621,0.222790465,0.243698597,0.223556727,0.21674107,0.23870106,0.255657941
2,0.30161649,0.294907212,0.269737482,0.24242492,0.228329107,0.212673917,0.18051219,0.159403801,0.140755266,0.205446541,0.158985674,0.130968601,0.106716372,0.210780695,0.192458928,0.221155643,0.242204547,0.224011004,0.215649903,0.236571014,0.253862858
2,0.301718831,0.29564926,0.270849824,0.243523076,0.229697093,0.216142297,0.183436364,0.162430853,0.143937811,0.209182382,0.163176939,0.134623453,0.110304952,0.214660689,0.194924891,0.22341156,0.24455525,0.227747232,0.217389122,0.23814109,0.255500466
2,0.29897511,0.290425688,0.26372245,0.236944899,0.222678214,0.214900896,0.183332175,0.163251087,0.145994231,0.209797353,0.1644921,0.138270497,0.115788192,0.216093361,0.19581373,0.223345339,0.243227065,0.229401633,0.217178404,0.237437725,0.25426808
2,0.306103587,0.297191918,0.27059567,0.241638526,0.227162227,0.226783887,0.196199685,0.176052719,0.158575177,0.221005186,0.177201152,0.151560754,0.130645931,0.22714214,0.205145165,0.233024463,0.253430337,0.240335315,0.224856019,0.245895684,0.263785332
3,0.560055733,0.544725537,0.515330017,0.496708483,0.47421208,0.444338977,0.421061367,0.438914567,0.460864902,0.42926988,0.373031944,0.336501539,0.305285275,0.43078655,0.377430052,0.341343045,0.309169888,0.446898937,0.407462388,0.379623026,0.35419476
3,0.560477793,0.542822838,0.512847185,0.494128227,0.474051356,0.444238603,0.422157556,0.439918101,0.46061331,0.430295289,0.374009848,0.336684138,0.304638922,0.432804346,0.378779173,0.34241569,0.309462219,0.449729294,0.410712332,0.382802337,0.357474983
3,0.558601797,0.541454971,0.512445867,0.494379312,0.473847806,0.443027288,0.421688497,0.439518839,0.460741758,0.429416239,0.373886615,0.337231874,0.305440873,0.432134598,0.379168153,0.34275046,0.309791982,0.449206769,0.410408497,0.382446468,0.356761456
3,0.551991582,0.534869015,0.506139576,0.489377677,0.46797505,0.437710404,0.414862156,0.43298173,0.45567295,0.424299717,0.368518412,0.333031148,0.303432643,0.426650912,0.37408191,0.338620216,0.307287693,0.443350703,0.404562086,0.376690686,0.351559758
3,0.551039875,0.534036398,0.50482887,0.486698687,0.464113504,0.436640561,0.414565086,0.431728631,0.452598423,0.423019588,0.367430568,0.331587166,0.301168233,0.425254494,0.372666836,0.337174088,0.305505991,0.44172743,0.402930737,0.375524014,0.350761384
3,0.55056566,0.533225894,0.504133999,0.485661983,0.462495685,0.435740322,0.412737191,0.429361612,0.450189799,0.42215395,0.366809577,0.331020534,0.300604969,0.424466461,0.372590631,0.337112874,0.305595577,0.440900356,0.402363747,0.37497285,0.350251436
3,0.535025179,0.516843855,0.488356292,0.469377488,0.446142286,0.422486991,0.399591416,0.415593803,0.437528729,0.409706295,0.353526384,0.318611532,0.290974379,0.411837399,0.360052794,0.325270563,0.295331538,0.427951783,0.38927722,0.361557573,0.336252213
3,0.528834462,0.510667622,0.482022107,0.463829666,0.441139907,0.417318135,0.394613087,0.409485191,0.429226369,0.404408276,0.351117671,0.316716373,0.28801021,0.406148672,0.355602771,0.321316808,0.291273832,0.421667159,0.383755028,0.356451422,0.331763506
3,0.523046494,0.505026519,0.476414561,0.458123773,0.435960501,0.412741691,0.389899999,0.405101359,0.425011992,0.400301158,0.347700447,0.313625664,0.284993142,0.402432978,0.351924539,0.317962825,0.288319081,0.418030441,0.380246133,0.353247672,0.329016209
3,0.513243794,0.49287954,0.463578045,0.445497811,0.42480123,0.402046323,0.378104836,0.393555373,0.412969232,0.39073208,0.338526607,0.304761171,0.276307434,0.394010901,0.34589693,0.312788785,0.28285569,0.410862476,0.375685394,0.349602342,0.324875355
3,0.510497212,0.490561008,0.461431742,0.443367898,0.421504021,0.400773674,0.37856397,0.393337488,0.41213277,0.389474392,0.337900907,0.303570509,0.274547368,0.392989278,0.343803525,0.311078399,0.281698585,0.409437746,0.373315811,0.347397774,0.323975384
3,0.496255815,0.47553739,0.447641462,0.429871291,0.408585608,0.3891868,0.367021799,0.381391704,0.401701897,0.378996104,0.327310562,0.295442551,0.269531667,0.382912517,0.33459121,0.302585393,0.274341583,0.3996979,0.36421898,0.338916898,0.315609038
3,0.491435856,0.471054941,0.442720056,0.425674945,0.405583918,0.384857029,0.363987297,0.378041595,0.395951957,0.374726444,0.324959338,0.291677475,0.263500243,0.378913909,0.332119703,0.300522983,0.272165775,0.395480782,0.360991985,0.335839629,0.312865615
3,0.486625612,0.466498315,0.438599765,0.421841592,0.401632965,0.381734461,0.360252917,0.373957515,0.391703278,0.371870965,0.322442293,0.289441466,0.26130268,0.375825614,0.328985125,0.297609389,0.269383252,0.39208892,0.357843757,0.33289963,0.310230643
3,0.467410535,0.446603537,0.418600351,0.399964511,0.380994111,0.364768982,0.341247916,0.353824168,0.372941583,0.355642319,0.306661099,0.274815649,0.248341262,0.359775484,0.315890729,0.285348743,0.258000731,0.375963539,0.34355709,0.320472598,0.298840851
3,0.463593781,0.441554725,0.412949026,0.395601124,0.377010822,0.359323204,0.336725473,0.350827485,0.368925869,0.351505935,0.304240823,0.273175538,0.247404993,0.356891811,0.312592119,0.282366008,0.255944848,0.373788357,0.340995401,0.317054003,0.295793861
3,0.448934495,0.427174747,0.399133682,0.379296958,0.35836634,0.347898066,0.324129701,0.335407078,0.352488816,0.340053111,0.292984545,0.263298988,0.23836118,0.344968915,0.302652836,0.274097145,0.248473763,0.361627042,0.330319643,0.307954431,0.286994457
3,0.445020586,0.422758877,0.396113664,0.377685487,0.356616646,0.344345272,0.320398301,0.331533551,0.347942322,0.337312371,0.291596264,0.261348963,0.235569388,0.342314899,0.299630433,0.271182865,0.246130988,0.358040184,0.326671034,0.30424124,0.284240246
3,0.430875242,0.406951576,0.378839821,0.359493673,0.339541227,0.332008988,0.307769775,0.317155123,0.332469702,0.325638652,0.278759032,0.249119431,0.224755749,0.33086887,0.289128602,0.261344522,0.236514568,0.346903026,0.315526694,0.293912232,0.27365616
3,0.426323146,0.402783096,0.374364853,0.355940074,0.337455988,0.326498598,0.301657617,0.312322229,0.328007221,0.320507467,0.27564764,0.246305078,0.221454367,0.326117873,0.284767598,0.257224083,0.232765675,0.341720939,0.311101407,0.289133608,0.269257933
3,0.406900078,0.382400602,0.355580032,0.336089581,0.315755785,0.308644503,0.284963489,0.294600427,0.309554815,0.302303046,0.256173074,0.227103949,0.203744233,0.3080962,0.266592115,0.239812434,0.216805816,0.324754,0.293082058,0.271543711,0.251835138
3,0.386799097,0.361901462,0.3349953,0.31508404,0.293920547,0.29018864,0.266702414,0.274561882,0.288110375,0.283850938,0.237943172,0.209275872,0.186050162,0.289296359,0.248437762,0.221535772,0.197821468,0.305200905,0.273119032,0.251779914,0.23195681
3,0.380988568,0.356640518,0.329479694,0.310817093,0.290362835,0.284475148,0.260760784,0.267791331,0.28106609,0.278537631,0.234475702,0.205560893,0.181091458,0.283376962,0.242836863,0.216069967,0.192311108,0.297369003,0.265854537,0.24423629,0.224885389
3,0.366978496,0.343538165,0.315695822,0.294945061,0.273565441,0.273174375,0.248699993,0.252597809,0.264531881,0.266490072,0.21996817,0.189768136,0.165569738,0.271254003,0.230452254,0.203445971,0.179858282,0.285522461,0.254061937,0.232568353,0.213298529
3,0.365565151,0.341865838,0.314206272,0.293653488,0.272114813,0.269903898,0.244968638,0.25083369,0.263522565,0.263764381,0.220355317,0.19114235,0.16628027,0.268770903,0.228601262,0.20229587,0.1784316,0.282985955,0.25222218,0.231171221,0.212006241
3,0.363647699,0.339384705,0.310762465,0.289892167,0.269954652,0.26804775,0.243513986,0.249079376,0.26120466,0.262635946,0.219015688,0.190574229,0.166124135,0.267968953,0.227833107,0.201626271,0.178091615,0.283373028,0.253079414,0.232210964,0.213130116
3,0.361982435,0.337420285,0.309151024,0.289017588,0.269255251,0.266400993,0.241052717,0.248127013,0.261251479,0.261369884,0.218455747,0.190057307,0.165574193,0.267399162,0.227819622,0.201422274,0.177668571,0.282454699,0.252171755,0.231201202,0.212113887
3,0.363173932,0.336555898,0.308460891,0.28723225,0.267545164,0.267918229,0.242525905,0.248266548,0.259239078,0.263764322,0.219988242,0.191888213,0.167303383,0.269924432,0.230528802,0.205244869,0.182203203,0.285011917,0.254954338,0.235032752,0.216812506
3,0.362542242,0.336080909,0.307583779,0.286960542,0.267383814,0.26771605,0.241620615,0.24682045,0.258904517,0.263410777,0.221339136,0.192819029,0.168646812,0.269616544,0.231240466,0.206325039,0.184330583,0.284847468,0.255702138,0.235759854,0.218143612
3,0.36873889,0.342627496,0.312294781,0.289699078,0.270574003,0.27399981,0.248424008,0.252838194,0.263074309,0.270718396,0.226882339,0.198702082,0.174643159,0.277325064,0.237982124,0.213333324,0.190862656,0.293025613,0.263030857,0.243433639,0.225378886
3,0.368725896,0.341656536,0.312001199,0.291143656,0.272381932,0.274665743,0.24820371,0.25263083,0.26410839,0.271086752,0.22910428,0.200768754,0.176575035,0.277786553,0.239001662,0.214234471,0.191808194,0.292981714,0.263487875,0.24366051,0.225689128
3,0.370474339,0.345522523,0.315984279,0.293728083,0.275004983,0.275733024,0.251371205,0.255652875,0.266762733,0.272082537,0.230306819,0.20251061,0.178508297,0.279019684,0.240674108,0.216265768,0.194367036,0.295401126,0.266305,0.246591449,0.228660852
3,0.365241408,0.339349627,0.311292231,0.290291578,0.27161175,0.270480782,0.246359631,0.251753926,0.262162894,0.26664415,0.223863304,0.196794659,0.173170775,0.273562312,0.235704601,0.211951748,0.19020398,0.289952189,0.261104703,0.242497891,0.225191444
3,0.364421964,0.33914867,0.310081959,0.288997412,0.269711554,0.270138383,0.243666172,0.249077991,0.26113373,0.266606987,0.224594846,0.196442991,0.172274411,0.273713827,0.23605302,0.211561441,0.189427048,0.289596349,0.260552824,0.24102132,0.223330632
3,0.365362853,0.338561893,0.310171068,0.2889781,0.269622803,0.270353496,0.245296329,0.250198096,0.260631859,0.266861588,0.224516124,0.197662145,0.173370481,0.273460984,0.236085489,0.212374657,0.190563291,0.289077818,0.26074034,0.242331654,0.225377679
3,0.363611996,0.337349772,0.308272302,0.287245423,0.268009514,0.269481927,0.243165359,0.248250857,0.260190666,0.266333759,0.224750727,0.197011769,0.173135281,0.273790985,0.235683128,0.211115569,0.188454628,0.290167958,0.262811452,0.243457332,0.225271493
3,0.354310721,0.328166574,0.300085753,0.279302716,0.260175884,0.26231423,0.235894084,0.240201309,0.251989275,0.258862406,0.215083182,0.186884075,0.163455844,0.265837669,0.227734461,0.202989042,0.181284904,0.281693548,0.253944188,0.234894007,0.217424646
3,0.340368032,0.313240409,0.284710795,0.263108999,0.243818209,0.248861313,0.222772345,0.226146638,0.237852186,0.245575488,0.203410149,0.176561847,0.154689103,0.252561003,0.214473873,0.190881744,0.170562595,0.268549204,0.241539553,0.223647505,0.207626581
3,0.339019716,0.312401146,0.283205152,0.26169312,0.242137402,0.246967122,0.219806448,0.223536208,0.234337673,0.244058117,0.203824371,0.177379802,0.154896736,0.251278967,0.214766994,0.191256881,0.170170859,0.266849965,0.240562737,0.222590357,0.206276074
3,0.332417727,0.303854018,0.274749696,0.252054989,0.233659625,0.243200958,0.216999575,0.216992363,0.225638211,0.240679651,0.200087786,0.174075276,0.153196827,0.24771142,0.213083237,0.191178173,0.172013566,0.263307929,0.238785312,0.221790537,0.20618704
3,0.330894649,0.303636134,0.275464475,0.253095776,0.234807476,0.24397935,0.218118936,0.21905306,0.228958249,0.241053313,0.201943159,0.176093236,0.154876798,0.247975111,0.213401228,0.191693023,0.17260702,0.262819171,0.238201499,0.221100241,0.205420345
3,0.333447218,0.306265295,0.278378665,0.25567472,0.237217277,0.247951061,0.221640587,0.222391188,0.23201929,0.244764507,0.2056337,0.17960313,0.159001589,0.251422226,0.216285288,0.19468683,0.17634064,0.265750766,0.241065994,0.223595858,0.208066642
3,0.347793967,0.32261768,0.295035452,0.272274643,0.254832864,0.263213754,0.23756519,0.240137562,0.251111805,0.260628015,0.221700579,0.197030321,0.176549703,0.267232567,0.231989846,0.211293578,0.192786053,0.281779766,0.255409837,0.238960162,0.224622861
